ExperimentID,SampleID,AndroidVersion,Brand,Model,Avg_Lux,User_ID,Protocol_ID,Latitude,Longitude,Luminosity,Timestamp
52,840,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5529072,-8.4034129,4,05/05/2019 22:01
52,841,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5528867,-8.4034208,4,05/05/2019 22:01
52,842,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5528596,-8.4034512,3,05/05/2019 22:01
52,843,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5528488,-8.403469,0,05/05/2019 22:01
52,844,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5528449,-8.4034797,1,05/05/2019 22:01
52,845,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5528314,-8.4034924,1,05/05/2019 22:01
52,846,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5528231,-8.4035076,1,05/05/2019 22:01
52,847,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5528159,-8.4035212,1,05/05/2019 22:01
52,848,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5528123,-8.4035288,1,05/05/2019 22:01
52,849,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5527939,-8.4035522,0,05/05/2019 22:01
52,850,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5527819,-8.4035693,0,05/05/2019 22:01
52,851,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5527705,-8.4035813,0,05/05/2019 22:01
52,852,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5527584,-8.4036097,0,05/05/2019 22:01
52,853,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5527529,-8.4036208,0,05/05/2019 22:01
52,854,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5527413,-8.4036424,0,05/05/2019 22:01
52,855,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5527409,-8.4036451,0,05/05/2019 22:01
52,856,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5527374,-8.4036549,0,05/05/2019 22:01
52,857,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5527284,-8.4036777,0,05/05/2019 22:01
52,858,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5527194,-8.403702,3,05/05/2019 22:01
52,859,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5527176,-8.4037072,7,05/05/2019 22:02
52,860,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5527069,-8.4037248,71,05/05/2019 22:02
52,861,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5526967,-8.4037368,157,05/05/2019 22:02
52,862,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5526907,-8.4037442,223,05/05/2019 22:02
52,863,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5526786,-8.4037594,219,05/05/2019 22:02
52,864,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5526663,-8.4037824,143,05/05/2019 22:02
52,865,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.552656,-8.4038019,0,05/05/2019 22:02
52,866,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5526473,-8.4038193,107,05/05/2019 22:02
52,867,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5526433,-8.4038296,29,05/05/2019 22:02
52,868,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5526331,-8.4038489,3,05/05/2019 22:02
52,869,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5526292,-8.4038589,1,05/05/2019 22:02
52,870,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5526232,-8.4038742,1,05/05/2019 22:02
52,871,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.552618,-8.4038829,0,05/05/2019 22:02
52,872,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5526141,-8.4038926,0,05/05/2019 22:02
52,873,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5526103,-8.4039012,0,05/05/2019 22:02
52,874,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5526039,-8.4039152,0,05/05/2019 22:02
52,875,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5525937,-8.40393,1,05/05/2019 22:02
52,876,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5525875,-8.4039441,0,05/05/2019 22:02
52,877,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5525865,-8.4039457,1,05/05/2019 22:02
52,878,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5525799,-8.4039595,79,05/05/2019 22:02
52,879,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.552568,-8.4039863,133,05/05/2019 22:02
52,880,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5525665,-8.4039938,177,05/05/2019 22:02
52,881,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5525575,-8.404019,155,05/05/2019 22:02
52,882,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.552546,-8.4040469,295,05/05/2019 22:02
52,883,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.552546,-8.4040469,338,05/05/2019 22:02
52,884,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.552546,-8.4040469,338,05/05/2019 22:02
52,885,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5525431,-8.4040551,239,05/05/2019 22:02
52,886,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5525438,-8.4040708,163,05/05/2019 22:02
52,887,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5525363,-8.4041032,259,05/05/2019 22:02
52,888,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.552532,-8.404115,171,05/05/2019 22:02
52,889,9,OnePlus,ONEPLUS A6003,69.92156862745098,2,3,41.5525257,-8.404131,202,05/05/2019 22:02
